song_name,singer,singer_id,duration,language,released_date,danceability,acousticness,energy,liveness,loudness,speechiness,tempo,mode,key,Valence,time_signature,popularity,Stream
Thottaal Poomalarum,P. Susheela|T.M. Soundararajan,/artist/p-suseela-2|/artist/tm-soundararajan,04:46,Tamil,02-02-2021,0.66,0.13,0.888,0.08,-5.982,0.023,125.008,0,5,0,4,51,1676239
Rajaavin Paarvai,P. Susheela|T.M. Soundararajan,/artist/p-suseela-2|/artist/tm-soundararajan,04:51,Tamil,03-03-2007,0.14,0.992,0.786,0.975,-6.32,0.0932,138.149,1,1,0.01,4,72,11167479
Manithan Enbavan,P.B. Sreenivas,/artist/pb-sreenivas,03:27,Tamil,12-04-2008,0.92,0.29,0.101,0,-2.434,0.06,130.034,1,1,0.026,4,39,2795559
Aayiram Kodi,M. Balamuralikrishna,/artist/m-balamuralikrishna-1,03:30,Tamil,05-09-2022,0.68,0.73,0.53,0.959,-7.641,0.0907,122.013,1,6,0.084,4,98,2432942
Orey Naal Unainaan,Vani Jairam|S. P. Balasubrahmanyam,/artist/vani-jayaram|/artist/s-p-balasubrahamanyam,04:34,Tamil,09-04-2015,0.71,0.81,0.467,0.32,-4.321,0.04,128.463,1,1,0.0509,4,90,420234
Neengatha Ennam,Malaysia Vasudevan|S. Janaki,/artist/malaysia-vasudevan|/artist/s-janaki,04:07,Tamil,03-10-2002,0.74,0.315,0.547,0.143,-6.448,0.0951,191.872,0,10,0.08,4,73,423323
Poga Poga Theriyum,P.B. Sreenivas|P. Susheela,/artist/pb-sreenivas|/artist/p-suseela-2,04:27,Tamil,01-04-2003,0.67,0.08,0.947,0.09,-6.485,0.02,122.948,1,1,0.03,4,65,7748046
Kavithai Arangerum Neram,P. Jayachandran|S. Janaki,/artist/p-jayachandran-1|/artist/s-janaki,04:39,Tamil,09-03-2008,0.52,0.852,0.916,0.746,-11.782,0.068,200.034,1,10,0.0496,4,71,8958052
Kallelam Maanikka,L.R. Eswari|T M S Selvakumar,/artist/lr-eswari-2|/artist/t-m-s-selvakumar,03:17,Tamil,07-04-2020,0.56,0.8,0.743,0.45,-8.491,0.073,140.009,0,11,0.04,4,66,10930077
Yetho Ninaivugal,K J Yesudas|S. P. Sailaja,/artist/k-j-yesudas|/artist/s-p-sailaja-2,04:24,Tamil,03-02-2005,0.94,0.963,0.337,0.11,-10.112,0.0911,145.938,1,2,0.0559,4,26,9058145
Kadavul Amaithu Vaitha,S. P. Balasubrahmanyam|Saibaba|Pattom Sadan,/artist/s-p-balasubrahamanyam|/artist/saibaba|/artist/pattom-sadan,06:15,Tamil,07-09-2002,0.54,0.79,0.287,0.15,-11.305,0.02,162.172,1,8,0,4,38,5995113
Kanne Kalaimaane,K J Yesudas,/artist/k-j-yesudas,04:06,Tamil,11-01-2023,0.59,0.672,0.097,0.207,-3.926,0.0889,106.01,1,1,0.01,4,50,6569833
Bhoopalam,Leslie,/artist/leslie,03:58,Tamil,05-10-2004,0.48,0.43,0.048,0.11,-5.124,0.0703,134.988,1,1,0.0415,4,61,9447066
Ninaithen Vanthaai,P. Susheela|T.M. Soundararajan,/artist/p-suseela-2|/artist/tm-soundararajan,05:04,Tamil,03-10-2011,0.69,0.203,0.629,0.755,-5.531,0.0138,158.143,1,2,0.064,4,71,8025138
Vechikkava Unna Mattum,Malaysia Vasudevan|S. Janaki,/artist/malaysia-vasudevan|/artist/s-janaki,04:29,Tamil,10-08-2009,0.67,0.19,0.063,0.44,-6.552,0.069,190.022,1,5,0.016,4,31,7839184
Perai Sollavaa,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,04:47,Tamil,12-06-2021,0.97,0.277,0.786,0.348,-10.682,0.0702,170.011,0,11,0.01,4,49,322849
Vizhiyele Malarndadhu,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,04:23,Tamil,11-03-2006,0.17,0.03,0.084,0.32,-3.955,0.036,153.985,0,8,0.053,4,92,10100599
Andanaal Njapakam,T.M. Soundararajan,/artist/tm-soundararajan,05:46,Tamil,11-12-2008,0.6,0.227,0.246,0.094,-11.875,0.0941,186.786,0,10,0.07,4,29,2473013
Vaartha (Ennadi Meenakshi),S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,04:07,Tamil,03-10-2009,0.96,0.79,0.736,0.45,-3.359,0.05,197.922,1,1,0.0674,4,79,7702356
Naan Aalana,S. Janaki,/artist/s-janaki,04:05,Tamil,03-10-2001,0.07,0.131,0.178,0.432,-10.737,0.016,159.941,1,1,0.0172,4,79,9804360
Thillumullu Thillumullu,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,01:35,Tamil,08-06-2008,0.32,0.77,0.265,0.52,-9.684,0.07,185.07,1,1,0.1,4,68,10185427
Kaakum Kadavul,Sirkazhi Govindarajan,/artist/sirkazhi-govindarajan,03:28,Tamil,06-08-2007,0.98,0.58,0.5,0.561,-5.728,0.0022,139.949,1,2,0.0402,4,36,1938161
Kannai Nambathey,Gana Bala,/artist/gana-bala,04:21,Tamil,08-02-2004,0.96,0.42,0.488,0.53,-2.226,0.0622,129.997,1,8,0.08,4,53,8018065
Malare Kurinji Malare,K J Yesudas|S. Janaki,/artist/k-j-yesudas|/artist/s-janaki,03:29,Tamil,02-04-2017,0.76,0.713,0.558,0.486,-2.329,0.033,156.916,0,11,0.0247,4,74,8822001
Thalattudhe Vanam,P. Jayachandran|S. Janaki,/artist/p-jayachandran-1|/artist/s-janaki,04:27,Tamil,08-05-2004,0.93,0.87,0.701,0.74,-7.18,0.051,149.956,0,10,0.0207,4,96,8114485
Yaarukkaaga,T.M. Soundararajan,/artist/tm-soundararajan,03:34,Tamil,05-04-2003,0.84,0.379,0.661,0.393,-3.57,0.0522,154.983,0,9,0.0202,4,65,980373
Aayiram Nilave Vaa,S. P. Balasubrahmanyam|P. Susheela,/artist/s-p-balasubrahamanyam|/artist/p-suseela-2,06:02,Tamil,01-04-2008,0.07,0.17,0.374,0.87,-2.214,0.025,131.412,0,1,0.08,4,87,9718012
Entho Poovilum,Leslie,/artist/leslie,04:54,Tamil,01-02-2015,0.73,0.031,0.169,0.525,-11.34,0.03,133.03,1,9,0.0724,4,47,9984785
Thottukkollava,P. Susheela|T.M. Soundararajan,/artist/p-suseela-2|/artist/tm-soundararajan,03:02,Tamil,10-04-2014,0.37,0.62,0.273,0.31,-7.869,0.022,180.108,0,10,0.0655,4,80,1516421
Oru Koppaiyile,T.M. Soundararajan,/artist/tm-soundararajan,03:03,Tamil,04-06-2000,0.52,0.341,0.173,0.323,-10.664,0.0495,160.033,1,2,0.02,4,47,3896143
Pattu Vanna Rosavaam (Male),Malaysia Vasudevan,/artist/malaysia-vasudevan,04:45,Tamil,05-12-2009,0.02,0.25,0.137,0.75,-10.319,0.039,183.856,0,10,0.05,4,89,680522
Super Star Yarnu Ketta,S. P. Balasubrahmanyam|S. P. Sailaja,/artist/s-p-balasubrahamanyam|/artist/s-p-sailaja-2,04:24,Tamil,08-04-2007,0.68,0.923,0.848,0.472,-7.718,0.089,129.954,1,7,0.0672,4,52,9892301
Aayiram Karangal Neeti,Tiruchi Loganathan|T.M. Soundararajan|Sirkazhi Govindarajan|P.B. Sreenivas,/artist/tiruchi-loganathan|/artist/tm-soundararajan|/artist/sirkazhi-govindarajan|/artist/pb-sreenivas,01:27,Tamil,02-02-2014,0.38,0.53,0.098,0.52,-12.636,0.0597,112.987,1,9,0.045,4,92,657051
Oro Poovanathiley,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,04:26,Tamil,10-02-2009,0.32,0.186,0.832,0.695,-13.246,0.015,106.016,1,1,0.099,4,85,10593162
Panivizhum Malar Vanam,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,04:33,Tamil,12-10-2021,0.12,0.03,0.965,0.43,-6.692,0.03,160.035,1,8,0.02,4,76,9357314
Adi Ennadi Raakkamma,T.M. Soundararajan,/artist/tm-soundararajan,03:39,Tamil,03-01-2002,0.15,0.349,0.849,0.843,-3.328,0.053,165.532,1,0,0.089,4,39,9827728
Thedum Kann Paarvai,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,04:43,Tamil,03-05-2015,0.33,0.02,0.735,0.31,-5.669,0.06,193.92,1,1,0.03,4,30,10751126
Madai Thiranthu Nizhalgal,Leslie,/artist/leslie,04:41,Tamil,05-02-2010,0.49,0.354,0.721,0.4,-2.836,0.0243,199.886,0,4,0.0737,4,93,5531085
Vaan Nila Nila,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,05:48,Tamil,03-02-2002,0.91,0.39,0.811,0.16,-10.987,0.05,126.181,0,9,0.07,4,35,9115339
Naan Paarthathile,T.M. Soundararajan|P. Susheela,/artist/tm-soundararajan|/artist/p-suseela-2,04:31,Tamil,07-08-2015,0.95,0.872,0.025,0.836,-4.917,0.052,142.942,0,6,0.0077,4,97,638243
Paal Vannam,P.B. Sreenivas|P. Susheela,/artist/pb-sreenivas|/artist/p-suseela-2,04:08,Tamil,05-04-2012,0.73,0.95,0.357,0.43,-2.722,0.0054,201.066,1,0,0.077,4,29,4530063
Thanga Changili,Malaysia Vasudevan|S. Janaki,/artist/malaysia-vasudevan|/artist/s-janaki,03:59,Tamil,01-02-2003,0.11,0.492,0.76,0.28,-5.604,0.0086,140.083,1,1,0.004,4,86,3925243
Kuzhaloodhum Kannanukku,K. S. Chithra,/artist/chitra,04:38,Tamil,04-03-2019,0.31,0.9,0.216,0.56,-12.498,0.067,158.96,1,2,0.082,4,66,11213439
Kadavul Amaithavaitha,S. P. Balasubrahmanyam|Sadan|Saibaba,/artist/s-p-balasubrahamanyam|/artist/sadan|/artist/saibaba,06:14,Tamil,08-02-2015,0.53,0.772,0.745,0.774,-8.658,0.0462,139.99,0,7,0.04,4,63,1376682
Raadha Radha Nee,S. Janaki|S. P. Balasubrahmanyam,/artist/s-janaki|/artist/s-p-balasubrahamanyam,04:19,Tamil,02-04-2015,0.53,0.36,0.559,0.91,-3.434,0.03,106.036,0,3,0.083,4,84,4895779
Kaathodu Poovurasa,P. Susheela|S. P. Balasubrahmanyam,/artist/p-suseela-2|/artist/s-p-balasubrahamanyam,04:34,Tamil,08-05-2008,0.52,0.756,0.473,0.135,-10.119,0.0813,131.983,0,8,0.04,4,75,509589
Nenjam Undu,T.M. Soundararajan,/artist/tm-soundararajan,03:58,Tamil,11-04-2016,0.15,0.05,0.16,0.24,-10.686,0.087,180.041,1,2,0.0904,4,95,7097067
Anubhavam Pudumai,P.B. Sreenivas|P. Susheela,/artist/pb-sreenivas|/artist/p-suseela-2,05:31,Tamil,09-09-2013,0.45,0.588,0.66,0.318,-10.38,0.074,169.985,1,8,0.0592,4,30,3748661
Paadum Podhu,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,03:31,Tamil,01-08-2014,0.19,0.48,0.291,0.51,-3.445,0.0737,163.974,1,2,0.014,4,79,7697179
Sorgam Madhuvile,Leslie,/artist/leslie,05:39,Tamil,11-01-2021,0.31,0.874,0.91,0.879,-5.282,0.011,145.99,1,9,0.0736,4,84,6660274
Vantha Naal Muthal (Happy),T.M. Soundararajan,/artist/tm-soundararajan,05:15,Tamil,01-11-2022,0.88,0.56,0.362,0.89,-8.314,0.07,117.532,1,8,0.004,4,84,5685807
Aagayam Mele,K J Yesudas,/artist/k-j-yesudas,04:45,Tamil,10-11-2014,0.35,0.71,0.397,0.414,-6.579,0.07,110.967,1,1,0.0179,4,49,10217214
Sendhoora Poove,S. Janaki,/artist/s-janaki,04:08,Tamil,10-05-2019,0.28,0.23,0.612,0.02,-5.948,0.08,159.974,1,9,0.0781,4,67,8452040
Alli Thantha,Leslie,/artist/leslie,06:02,Tamil,03-11-2008,0.38,0.506,0.98,0.173,-13.916,0.0982,175.985,1,7,0.0318,4,34,2772902
Ithu Oru Ponmalai,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,04:18,Tamil,01-03-2010,0.51,0.75,0.793,0.77,-7.485,0.0822,140.072,1,1,0.0365,4,79,3032756
Kumarippennin,P Suhseela|T M S Selvakumar,/artist/p-suhseela|/artist/t-m-s-selvakumar,05:41,Tamil,10-02-2009,0.44,0.3,0.648,0.213,-13.444,0.08,158.062,1,9,0.093,4,73,8748363
Antha Sivagaami,T.M. Soundararajan|P. Susheela,/artist/tm-soundararajan|/artist/p-suseela-2,06:13,Tamil,04-06-2007,0.79,0.8,0.879,0.18,-8.607,0.007,159.98,0,10,0.08,4,45,817265
Germanien Senthan,S. Janaki|S. P. Balasubrahmanyam,/artist/s-janaki|/artist/s-p-balasubrahamanyam,05:38,Tamil,01-04-2014,0.82,0.237,0.847,0.11,-13.302,0.028,155.978,1,7,0.0046,4,46,10784369
Uravugal,Leslie,/artist/leslie,04:45,Tamil,12-11-2016,0.9,0.73,0.737,0.48,-3.955,0,162.844,1,8,0.07,4,92,7240033
Poththi Vachcha,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,04:19,Tamil,07-04-2020,1,0.311,0.694,0.84,-7.146,0.03,165.212,1,5,0.083,4,75,1570703
Indha Pacchaikkilikkoru,K J Yesudas,/artist/k-j-yesudas,04:28,Tamil,03-12-2022,0.58,0.82,0.965,0.61,-9.567,0.016,157.99,1,1,0.012,4,80,10918348
Nalandhana,P. Susheela,/artist/p-suseela-2,05:18,Tamil,12-06-2010,0.04,0.508,0.682,0.559,-2.433,0.0075,155.39,1,2,0.08,4,81,259425
Yaar Yaar Yaar Aval,P.B. Sreenivas|P. Susheela,/artist/pb-sreenivas|/artist/p-suseela-2,04:22,Tamil,05-08-2011,0.65,0.2,0.475,0.48,-3.948,0.1,135.195,1,8,0.06,4,37,6464399
Film Story And Dialogues - Part - 2,Kamal Haasan|Rajinikanth|Sridevi|Kanthimathi|Goundamani|K. Bhagyaraj,/artist/kamal-haasan|/artist/rajinikanth|/artist/sridevi|/artist/kanthimathi|/artist/goundamani|/artist/k-bhagyaraj,22:19,Tamil,05-03-2016,0.83,0.626,0.273,0.935,-6.273,0.025,145.992,1,8,0.092,4,90,4906218
Neteu Varai Nee Yaaro,P.B. Sreenivas,/artist/pb-sreenivas,03:35,Tamil,04-03-2010,0.48,0.74,0.478,0.89,-2.211,0.024,162.948,0,6,0.056,4,64,7387469
Ninaivo Oru,S. Janaki|Kamalahasan,/artist/s-janaki|/artist/kamalahasan-1,04:44,Tamil,11-05-2018,0.66,0.88,0.848,0.948,-13.878,0.0561,140.038,1,1,0.069,4,60,1697707
Pon Oviyam,Ilaiyaraaja|P Suhseela,/artist/iiaiyaraaja|/artist/p-suhseela,04:20,Tamil,09-12-2010,0.96,0.82,0.819,0.06,-7.337,0.0714,155.047,0,6,0.09,4,96,6687569
Thottaal Poomalarum,T.M. Soundararajan|P. Susheela,/artist/tm-soundararajan|/artist/p-suseela-2,04:46,Tamil,08-03-2007,0.01,0.389,0.961,0.379,-7.657,0.095,131.95,0,10,0.07,4,42,5799541
Buddhi Ulla Manitharellam,J.P. Chandrababu,/artist/jp-chandrababu-37,04:12,Tamil,03-03-2018,0.76,0.89,0.764,0.24,-11.364,0.09,137.077,1,8,0.04,4,69,624632
Itho Enthan Deivam,S. Janaki|T.M. Soundararajan,/artist/s-janaki|/artist/tm-soundararajan,04:46,Tamil,10-04-2002,0.19,0.705,0.347,0.407,-10.887,0.05,120.017,0,1,0.06,4,71,5858065
Ulagam Azhagu,S. Janaki|T.M. Soundararajan,/artist/s-janaki|/artist/tm-soundararajan,03:04,Tamil,12-03-2021,0.74,0.27,0.611,0.83,-6.537,0.02,147.021,0,1,0.006,4,79,4712513
Nenjam Marappathillai (Female),P. Susheela,/artist/p-suseela-2,04:23,Tamil,03-09-2022,0.69,0.969,0.005,0.328,-11.565,0.073,168.197,1,8,0.064,4,26,9643399
Chittukku Chella Chittuku,K J Yesudas,/artist/k-j-yesudas,04:39,Tamil,06-04-2004,0.87,0.56,0.921,0.89,-13.269,0.04,200.046,1,7,0.1,4,82,6402427
Raja Raja Sri,P.B. Sreenivas|L.R. Eswari,/artist/pb-sreenivas|/artist/lr-eswari-2,03:25,Tamil,05-03-2004,0.94,0.706,0.848,0.67,-11.627,0.04,134.039,0,4,0.045,4,31,10360563
Ithu Oru Ponmalai,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,04:18,Tamil,03-10-2007,0.58,0.51,0.002,0.77,-4.096,0.084,131.026,0,9,0.0451,4,86,7483389
Paadaatha Paattelam,P.B. Sreenivas|S. Janaki,/artist/pb-sreenivas|/artist/s-janaki,03:19,Tamil,03-04-2023,0.82,0.252,0.036,0.22,-12.197,0.0165,105.219,0,10,0.004,4,84,7334403
Paattu Paadava,A. M. Rajah,/artist/a-m-rajah-1,03:38,Tamil,10-05-2015,0.67,0.74,0.053,0.79,-7.943,0.09,160.062,1,11,0.0381,4,76,8397359
Koodayile,Malaysia Vasudevan,/artist/malaysia-vasudevan,03:25,Tamil,11-03-2020,0.25,0.898,0.122,0.031,-2.583,0.052,160.223,1,9,0.076,4,30,10563754
Ninaivaale Silai Seithu,Vani Jairam|K J Yesudas,/artist/vani-jayaram|/artist/k-j-yesudas,04:38,Tamil,05-05-2009,0.19,0.9,0.48,0.43,-7.399,0.0219,154.886,1,8,0.03,4,41,3948529
Kannaale Pesi Pesi,P.B. Sreenivas,/artist/pb-sreenivas,03:27,Tamil,12-10-2022,0.35,0.367,0.088,0.996,-9.794,0.06,199.996,1,0,0.001,4,54,1576501
Vizhi Orathu,Leslie,/artist/leslie,04:45,Tamil,11-08-2017,0.54,0.91,0.17,0.2,-7.814,0.0037,164.958,0,3,0.023,4,38,2232153
Azhagiya Thamizh Magal,T.M. Soundararajan|P. Susheela,/artist/tm-soundararajan|/artist/p-suseela-2,06:28,Tamil,10-06-2013,0.08,0.158,0.644,0.339,-2.894,0.03,160.001,1,8,0.0809,4,40,2228150
Vizhiyae Kathai Ezhuthu,K J Yesudas|P. Susheela,/artist/k-j-yesudas|/artist/p-suseela-2,04:47,Tamil,09-12-2017,0.57,0.8,0.051,0.09,-3.783,0.02,109.997,0,8,0.048,4,35,6272376
Pottu Vaithamugamo,B Vasanta|S. P. Balasubrahmanyam,/artist/b-vasanta|/artist/s-p-balasubrahamanyam,03:32,Tamil,11-05-2019,0.38,0.813,0.854,0.552,-2.012,0.038,108.039,0,8,0.0104,4,31,8879362
Yaarai Engae,T.M. Soundararajan,/artist/tm-soundararajan,03:35,Tamil,02-03-2004,0.92,0.78,0.238,0.59,-10.743,0.073,170.025,1,0,0.017,4,59,3757392
Azhagiya Mithilai,P.B. Sreenivas|P. Susheela,/artist/pb-sreenivas|/artist/p-suseela-2,03:45,Tamil,06-05-2009,0.86,0.662,0.712,0.385,-7.755,0.018,160.07,1,8,0.03,4,39,6479702
Poovizhi Vaasalalil,S. Janaki|K J Yesudas,/artist/s-janaki|/artist/k-j-yesudas,04:31,Tamil,09-10-2003,0.84,0.48,0.554,0.61,-11.503,0.058,136.114,0,10,0.0508,4,40,2266066
Thottam Konda Rajave,Jency Anthony,/artist/jency-anthony,04:13,Tamil,05-02-2004,0.17,0.902,0.588,0.367,-2.847,0.02,194.056,0,3,0.0808,4,37,7471548
Vaan Nila Nila,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,05:48,Tamil,06-02-2018,0.03,0.65,0.733,0.88,-11,0.05,149.99,1,0,0.001,4,26,8469007
Kathal Malar,T.M. Soundararajan,/artist/tm-soundararajan,03:58,Tamil,12-02-2020,0.56,0.16,0.86,0.959,-8.54,0.03,159.956,1,8,0.09,4,54,10572425
Vizhiyae Kathai Ezhuthu,P. Susheela|K J Yesudas,/artist/p-suseela-2|/artist/k-j-yesudas,04:47,Tamil,05-03-2008,0.79,0.22,0.25,0.73,-4.958,0.018,155.896,1,1,0.0104,4,46,3352739
Kaalai Kaalai Moorutu Kaalai,S. P. Balasubrahmanyam|S. P. Sailaja,/artist/s-p-balasubrahamanyam|/artist/s-p-sailaja-2,04:09,Tamil,08-08-2004,0.2,0.342,0.522,0.484,-13.608,0.016,184.978,1,1,0.064,4,97,7158401
Mayakkamaa Kalakkama,P.B. Sreenivas,/artist/pb-sreenivas,02:04,Tamil,04-01-2004,0.42,0.45,0.691,0.54,-7.188,0.0434,138.809,1,10,0.01,4,100,3239272
Anbe Vaa,T.M. Soundararajan,/artist/tm-soundararajan,04:02,Tamil,10-04-2006,0.52,0.284,0.633,0.121,-3.665,0.084,136.108,0,1,0,4,80,3406224
Ninaivo Oru,S. Janaki|Kamal Haasan,/artist/s-janaki|/artist/kamal-haasan,04:46,Tamil,07-03-2003,0.39,0.73,0.754,0.61,-6.942,0.0906,200.024,0,0,0.0261,4,76,8824820
Kannirendum Minna Minna,L.R. Eswari|P.B. Sreenivas,/artist/lr-eswari-2|/artist/pb-sreenivas,03:36,Tamil,03-07-2006,0.93,0.307,0.116,0.713,-3.608,0.015,158.962,1,1,0.0668,4,30,5332095
Vizhiyele Malarndadhu,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,04:23,Tamil,06-12-2008,0.14,0.62,0.179,0.98,-7.083,0.05,142.04,1,1,0.0297,4,64,8329625
Thayillamal Nanillai,T.M. Soundararajan,/artist/tm-soundararajan,03:03,Tamil,08-07-2009,0.98,0.855,0.588,0.509,-4.504,0.06,174.006,1,8,0.07,4,79,11225514
Adi Pennae,Jency Anthony,/artist/jency-anthony,04:29,Tamil,10-03-2002,0.16,0.19,0.869,0.95,-10.381,0.0521,174.528,1,0,0.0675,4,65,5890796
Ragangal Padhnaaru,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,04:06,Tamil,09-04-2011,0.55,0.793,0.11,0.847,-11.398,0.0164,161.024,1,0,0.072,4,57,5630817
Karpaga Vinayaka,Radha Vishwanathan|M.S. Subbulakshmi,/artist/radha-viswanathan-vocally-supported|/artist/ms-subbulakshmi,03:05,Tamil,06-04-2017,0.98,0.07,0.264,0.88,-3.938,0.032,139.988,1,0,0.01,4,56,9329522
Mounamana Neram,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,04:28,Tamil,06-04-2024,0.6,0.338,0.779,0.26,-10.918,0.099,162.064,1,10,0.029,4,88,10471040
Unga Ponnaana Kaigal,P.B. Sreenivas,/artist/pb-sreenivas,03:26,Tamil,03-01-2009,0.17,0.01,0.114,0.96,-9.387,0.029,156.004,0,1,0.012,4,29,9982027
Ponnoviyam,S. Janaki|Ilaiyaraaja,/artist/s-janaki|/artist/iiaiyaraaja,04:09,Tamil,08-05-2005,0.45,0.909,0.686,0.158,-3.982,0.0993,135.012,0,10,0.0446,4,41,9060435
Malarendra Mugamondru,L.R. Eswari|M.S. Raju,/artist/lr-eswari-2|/artist/ms-raju-8,03:28,Tamil,12-03-2020,0.41,0.37,0.08,0.96,-10.739,0.0997,154.894,0,1,0.04,4,100,3635488
Andru Vanthathum,T.M. Soundararajan|P. Susheela,/artist/tm-soundararajan|/artist/p-suseela-2,04:15,Tamil,01-04-2006,0.82,0.885,0.588,0.834,-9.866,0.0996,164.932,1,2,0.09,4,95,8905091
Paarttha Gnaabagam (Happy),P. Susheela,/artist/p-suseela-2,04:12,Tamil,12-07-2002,0.17,0.05,0.382,0.39,-8.044,0.043,161.972,0,11,0.0355,4,76,9532471
Aayiram Nilave,P Suhseela|S. P. Balasubrahmanyam,/artist/p-suhseela|/artist/s-p-balasubrahamanyam,06:34,Tamil,12-10-2010,0.41,0.1,0.583,0.986,-12.461,0.02,202.02,1,9,0.01,4,30,10612605
Oro Poovanathiley,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,04:26,Tamil,11-12-2012,0.76,0.89,0.994,0.28,-6.061,0.0981,140.007,0,5,0.09,4,80,3327280
Oho Endhan Baby,S. Janaki|A. M. Rajah,/artist/s-janaki|/artist/a-m-rajah-1,03:56,Tamil,02-03-2002,0.7,0.43,0.04,0.296,-5.365,0.017,177.964,1,10,0.0157,4,33,2430474
Ammamma Saranam,Vani Jairam|S. P. Balasubrahmanyam,/artist/vani-jayaram|/artist/s-p-balasubrahamanyam,04:24,Tamil,10-09-2016,0.88,0.34,0.247,0.24,-5.474,0.01,129.983,1,1,0.07,4,83,11393544
Mayakkamenna,T.M. Soundararajan|P. Susheela,/artist/tm-soundararajan|/artist/p-suseela-2,03:34,Tamil,08-03-2006,0.69,0.467,0.314,0.866,-12.148,0.04,168.01,1,1,0.038,4,80,6880356
Anbulla Maan Vizhiye,T.M. Soundararajan|P. Susheela,/artist/tm-soundararajan|/artist/p-suseela-2,03:36,Tamil,07-09-2002,0.95,0.69,0.41,0.55,-5.221,0.09,154.831,0,6,0.08,4,87,3862773
Naan Pesa Ninaippadellam,T.M. Soundararajan|P. Susheela,/artist/tm-soundararajan|/artist/p-suseela-2,04:09,Tamil,11-12-2010,0.07,0.994,0.77,0.554,-10.128,0.04,165.904,1,5,0.05,4,55,4579000
Vasantham Paadi Vara (S. Janaki),S. Janaki,/artist/s-janaki,04:47,Tamil,11-11-2005,0.45,0.65,0.06,0.69,-10.26,0.009,192.008,1,1,0.06,4,25,5680170
Vedam Anuvilum,S. P. Balasubrahmanyam|S. P. Sailaja,/artist/s-p-balasubrahamanyam|/artist/s-p-sailaja-2,05:17,Tamil,03-11-2023,0.05,0.511,0.83,0.142,-9.175,0.041,199.93,1,1,0.043,4,77,7120931
Mayile Mayile,Jency|S. P. Balasubrahmanyam,/artist/jency|/artist/s-p-balasubrahamanyam,04:24,Tamil,08-12-2015,0,0.15,0.884,0.87,-7.283,0.073,110.142,1,8,0.0325,4,70,2570966
Kadavul Paadhi,Kamal Haasan,/artist/kamal-haasan,03:15,Tamil,11-06-2014,0.64,0.489,0.516,0.217,-4.965,0.026,160.042,1,8,0.02,4,32,6715902
Inbamae Undhanper,T.M. Soundararajan|P. Susheela,/artist/tm-soundararajan|/artist/p-suseela-2,05:01,Tamil,02-10-2016,0.11,0.75,0.048,0.58,-8.951,0.05,189.892,0,6,0.001,4,43,2082530
Ammamma,T.M. Soundararajan,/artist/tm-soundararajan,04:29,Tamil,06-02-2018,0.18,0.909,0.749,0.748,-6.041,0.079,160.188,1,1,0.061,4,75,1578439
Indha Mandrathil Odi Vidum - Pathos,P.B. Sreenivas|P. Susheela,/artist/pb-sreenivas|/artist/p-suseela-2,03:01,Tamil,04-09-2009,0.02,0.94,0.046,0.8,-11.554,0.085,169.919,1,1,0.0776,4,98,10183295
Hey Thanni,S. Janaki|Ilaiyaraaja,/artist/s-janaki|/artist/iiaiyaraaja,04:05,Tamil,04-08-2008,0.15,0.447,0.097,0.995,-11.124,0.0175,200.084,0,6,0.048,4,75,2629797
Nitham Nithamoru,T.M. Soundararajan,/artist/tm-soundararajan,03:29,Tamil,11-02-2015,0.11,0.1,0.213,0.4,-10.654,0.08,139.982,0,10,0.027,4,67,9367258
Maanicka Theril,T.M. Soundararajan|P. Susheela,/artist/tm-soundararajan|/artist/p-suseela-2,03:42,Tamil,09-08-2012,0.59,0.886,0.21,0.501,-3.18,0.08,180.202,1,2,0.045,4,63,5391817
Mudhal Mudhalaaga,S. Janaki|S. P. Balasubrahmanyam,/artist/s-janaki|/artist/s-p-balasubrahamanyam,04:22,Tamil,01-08-2021,0.98,0.93,0.585,0.71,-8.942,0.014,144.008,1,0,0.0674,4,87,10310262
Oru Raja Raaniyidam,P Suhseela|T M S Selvakumar,/artist/p-suhseela|/artist/t-m-s-selvakumar,06:14,Tamil,11-05-2021,0.41,0.528,0.557,0.647,-4.552,0.01,140.078,0,6,0.076,4,56,757082
