song_name,singer,singer_id,duration,language,released_date,danceability,acousticness,energy,liveness,loudness,speechiness,tempo,mode,key,Valence,time_signature,popularity,Stream
Huzur Is Kadar,Bhupinder Singh|Suresh Wadkar,/artist/bhupinder-singh|/artist/suresh-wadkar,03:53,Old,04-02-2020,0.05,0.41,0.312,0.128,-5.041,0.06,123.033,1,6,0.08,4,41,7986535
Taarif Karoon Kya Uski,Mohammed Rafi,/artist/mohammad-rafi,05:26,Old,07-11-2019,0.27,0.407,0.996,0.272,-6.16,0.081,123.999,1,7,0.046,4,35,6824494
Aaja Sham Hone Aayee,Lata Mangeshkar|S. P. Balasubrahmanyam,/artist/lata-mangeshkar|/artist/s-p-balasubrahamanyam,05:16,Old,07-04-2022,0.81,0.85,0.895,0.803,-9.851,0.06,123.975,0,7,0.06,4,79,4714537
Phoolon Ke Rang Se,Kishore Kumar,/artist/kishore-kumar,05:06,Old,12-12-2002,0.87,0.039,0.354,0.634,-8.883,0.044,123.99,1,0,0.01,4,30,6522883
Agar Tum Mil Jao,Shreya Ghoshal,/artist/shreya-ghoshal,06:00,Old,12-11-2009,0.18,0.02,0.973,0.154,-7.028,0.02,126.992,1,0,0.03,4,39,5829916
De De Pyar De (Male),Kishore Kumar,/artist/kishore-kumar,05:47,Old,08-10-2001,0.35,0.394,0.385,0.184,-3.403,0.064,125.946,0,8,0.0472,4,99,5825906
Mere Dil Mein Aaj Kya Hai,Kishore Kumar,/artist/kishore-kumar,04:17,Old,06-09-2001,0.96,0.38,0.35,0.573,-7.007,0.0313,123.987,1,0,0.054,4,31,1871298
Mera Kuchh Samaan,Asha Bhosle,/artist/asha-bhosle-1,06:40,Old,02-11-2002,0.26,0.154,0.698,0.358,-7.376,0.0782,125.991,0,11,0.054,4,84,9559876
Aaj Kahin Na Ja,Kishore Kumar|Lata Mangeshkar,/artist/kishore-kumar|/artist/lata-mangeshkar,04:31,Old,12-01-2019,0.84,0.38,0.416,0.719,-2.724,0.099,125.031,0,7,0.06,4,68,1200238
Jawani Jan-E-Man,Asha Bhosle,/artist/asha-bhosle-1,05:37,Old,05-02-2004,0.53,0.143,0.399,0.092,-7.637,0.072,125.008,0,11,0.076,4,76,10058906
Ek Hasina Thi Ek Diwana Tha,Asha Bhosle|Kishore Kumar|Rishi Kapoor,/artist/asha-bhosle-1|/artist/kishore-kumar|/artist/rishi-kapoor,07:54,Old,01-12-2017,0.56,0.69,0.966,0.687,-11.118,0.093,124.995,1,7,0.041,4,41,9423176
Yeh Dosti Hum Nahin,Kishore Kumar|Manna Dey,/artist/kishore-kumar|/artist/manna-dey,05:21,Old,04-12-2002,0.32,0.363,0.039,0.311,-9.03,0.0359,130.044,1,11,0.018,4,64,10670806
Dil Deewana,Lata Mangeshkar,/artist/lata-mangeshkar,05:54,Old,08-08-2022,0.41,0.44,0.521,0.04,-5.785,0.05,124.032,1,1,0.0755,4,80,3376957
Tujhse Naraz Nahin Zindagi,Lata Mangeshkar|Gulzar,/artist/lata-mangeshkar|/artist/gulzar,03:41,Old,10-01-2021,0.33,0.193,0.157,0.681,-4.778,0.079,124.008,0,11,0.012,4,58,6264412
Dream Girl,Kishore Kumar,/artist/kishore-kumar,05:57,Old,08-07-2013,0.26,0.73,0.514,0.131,-9.938,0.04,125.019,0,9,0.019,4,82,863634
Ek Main Aur Ek Tu,Asha Bhosle|Kishore Kumar,/artist/asha-bhosle-1|/artist/kishore-kumar,04:51,Old,12-07-2007,0.34,0.534,0.811,0.628,-13.881,0.0143,123.99,0,9,0.04,4,57,9387921
Bade Achhe Lagte Hain,Amit Kumar,/artist/amit-kumar,05:12,Old,06-02-2018,0.82,0.94,0.501,0.552,-5.397,0.047,124.004,1,7,0.035,4,75,2748370
Yeh Tera Ghar Yeh Mera Ghar,Chitra Singh|Jagjit Singh,/artist/chitra-singh|/artist/jagjeet-singh-1,05:14,Old,07-10-2019,0.62,0.265,0.753,0.287,-4.665,0.08,119.992,1,7,0.04,4,94,8222791
Ae Phoolon Ki Rani,Mohammed Rafi,/artist/mohammad-rafi,04:19,Old,07-02-2022,0.46,0.94,0.25,0.172,-11.543,0.0218,126.979,1,11,0.02,4,55,9799516
Muqaddar Ka Sikandar,Kishore Kumar,/artist/kishore-kumar,05:22,Old,11-08-2010,0.3,0.101,0.195,0.099,-3.719,0.04,123.011,0,11,0.035,4,52,5420504
Yeh Kya Hua,Kishore Kumar,/artist/kishore-kumar,04:33,Old,08-11-2003,0.45,0.41,0.581,0.898,-11.88,0.0896,125.027,1,0,0.0554,4,93,670817
Ek Do Teen Char,Alka Yagnik,/artist/alka-yagnik,07:37,Old,05-04-2012,0.6,0.751,0.512,0.153,-6.054,0.1,124.023,1,7,0.1,4,75,8220928
Jai Jai Shiv Shankar,Kishore Kumar|Lata Mangeshkar,/artist/kishore-kumar|/artist/lata-mangeshkar,05:37,Old,02-02-2012,0.03,0.75,0.561,0.015,-13.484,0.032,125,1,7,0.0755,4,40,2197518
Dil Dhundta Hai,Bhupinder Singh|Lata Mangeshkar,/artist/bhupinder-singh|/artist/lata-mangeshkar,08:18,Old,11-04-2006,0.07,0.112,0.776,0.464,-10.28,0.066,123.014,0,11,0.0121,4,82,4089944
Shokhiyon Mein Ghola Jaye,Kishore Kumar|Lata Mangeshkar,/artist/kishore-kumar|/artist/lata-mangeshkar,05:06,Old,01-12-2009,0.08,0.92,0.816,0.192,-10.831,0.04,125.015,0,0,0.0858,4,87,1659071
Zindagi Ka Safar,Kishore Kumar,/artist/kishore-kumar,03:59,Old,02-01-2009,0.64,0.141,0.975,0.186,-10.794,0.03,124.015,0,11,0.07,4,33,8409340
Sheesha Ho Ya Dil Ho,Lata Mangeshkar,/artist/lata-mangeshkar,05:47,Old,11-04-2016,0.77,0.89,0.964,0.18,-9.969,0.037,124.006,1,0,0.088,4,95,11073375
Baharo Phool Barsao,Mohammed Rafi,/artist/mohammad-rafi,04:29,Old,06-07-2009,0.76,0.802,0.755,0.59,-13.363,0.075,124.002,0,4,0.0859,4,96,7104812
Tera Naam Liya,Anuradha Paudwal|Manhar Udhas,/artist/anuradha-paudwal-2|/artist/manhar-udhas,05:57,Old,06-01-2022,0.6,0.35,0.965,0.191,-3.862,0.01,123.977,1,7,0.0337,4,94,419720
Tu Kahan Ye Bata,Mohammed Rafi,/artist/mohammad-rafi,03:28,Old,10-04-2014,0.39,0.442,0.508,0.043,-7.323,0.0823,125.007,1,6,0.07,4,59,10577110
O Mere Sona Re Sona,Asha Bhosle|Mohammed Rafi,/artist/asha-bhosle-1|/artist/mohammad-rafi,05:01,Old,03-06-2002,0.13,0.88,0.603,0.423,-12.475,0.0506,123.963,1,6,0.005,4,31,446234
Tamma Tamma Loge,Anuradha Paudwal|Bappi Lahiri,/artist/anuradha-paudwal-2|/artist/bappi-lahiri,07:54,Old,08-10-2019,0.62,0.545,0.216,0.25,-12.188,0.0759,124.008,0,10,0.0436,4,68,6776379
Raat Baaqi Baat Baaqi,Asha Bhosle|Bappi Lahiri|Shashi Kapoor,/artist/asha-bhosle-1|/artist/bappi-lahiri|/artist/shashi-kapoor,06:19,Old,08-03-2002,0.64,0.13,0.554,0.339,-2.711,0.0994,124.988,0,6,0.02,4,63,5849304
Mil Gaya Humko Saathi Mil Gaya,Kishore Kumar|Asha Bhosle,/artist/kishore-kumar|/artist/asha-bhosle-1,03:52,Old,09-05-2022,0.27,0.444,0.372,0.505,-13.846,0.036,125.99,1,9,0.06,4,85,8424198
Din Dhal Jaye Haye,Mohammed Rafi,/artist/mohammad-rafi,04:53,Old,08-09-2004,0.63,0.96,0.822,0.274,-5.64,0.07,121.995,1,1,0.056,4,73,726410
In Ankhon Ki Masti,Asha Bhosle,/artist/asha-bhosle-1,05:43,Old,02-11-2001,0.05,0.994,0.297,0.395,-10.537,0.0907,125.994,1,7,0.0327,4,74,10271059
Ab Ke Sajan Sawan Mein,Lata Mangeshkar,/artist/lata-mangeshkar,04:41,Old,04-07-2018,0.4,0.37,0.301,0.405,-12.053,0.096,124,1,7,0.0588,4,51,5906808
Tumne Mujhe Dekha Hokar Meherban,Mohammed Rafi,/artist/mohammad-rafi,04:38,Old,02-05-2016,0.63,0.876,0.105,0.092,-9.248,0.083,123.016,0,10,0.0122,4,40,7324131
Mujhe Naulakha Mangawa De Re,Asha Bhosle|Kishore Kumar,/artist/asha-bhosle-1|/artist/kishore-kumar,10:56,Old,08-07-2000,0.25,0.02,0.779,0.977,-3.596,0.07,123.996,0,1,0.0672,4,83,8855092
Kisi Raah Men Kisi Mod Par,Lata Mangeshkar|Mukesh,/artist/lata-mangeshkar|/artist/mukesh,05:44,Old,03-12-2000,0.59,0.205,0.625,0.197,-12.209,0.039,123.986,0,5,0.02,4,93,1424808
Mann Ki Lagan,Rahat Fateh Ali Khan,/artist/rahat-fateh-ali-khan,04:53,Old,12-12-2000,0.39,0.21,0.389,0.459,-11.141,0.007,124.998,1,4,0.071,4,72,6562241
Chhoti Si Kahani Se,Asha Bhosle,/artist/asha-bhosle-1,07:18,Old,07-03-2016,0.38,0.906,0.242,0.48,-10.396,0.05,127.01,1,0,0.092,4,99,2752362
Meri Sanson Mein,Udit Narayan,/artist/udit-narayan,07:39,Old,02-05-2007,0.3,0.23,0.121,0.415,-7.035,0.0998,124.005,1,0,0.0773,4,92,3301930
Tumse Milkar Na Jane,Lata Mangeshkar|Shabbir Kumar,/artist/lata-mangeshkar|/artist/shabbir-kumar,06:53,Old,11-06-2006,0.36,0.556,0.85,0.148,-3.116,0.0014,126.015,0,3,0.09,4,50,4009408
Ho Pardesia,Kishore Kumar|Lata Mangeshkar,/artist/kishore-kumar|/artist/lata-mangeshkar,04:52,Old,06-07-2001,0.3,0.02,0.393,0.678,-3.968,0.0321,126.007,0,10,0.01,4,66,5350032
Achha To Hum Chalte Hain,Kishore Kumar|Lata Mangeshkar,/artist/kishore-kumar|/artist/lata-mangeshkar,04:58,Old,03-06-2021,0.85,0.808,0.655,0.031,-10.487,0.05,125.991,0,0,0.019,4,45,3306520
Dil Kya Kare,Kishore Kumar,/artist/kishore-kumar,06:48,Old,09-04-2015,0.15,0.04,0.697,0.597,-3.776,0.0058,124.017,0,10,0.0714,4,35,704601
Right Here Right Now,Abhishek Bachchan|Sunidhi Chauhan,/artist/abhishek-bachchan|/artist/sunidhi-chauhan,03:02,Old,08-04-2007,0.17,0.939,0.818,0.327,-11.938,0.02,126.045,1,11,0.0672,4,62,1188591
Mehbooba Mehbooba,R. D. Burman,/artist/r-d-burman,03:56,Old,04-07-2001,0.34,0.01,0.979,0.83,-2.452,0.03,125.012,1,2,0.09,4,48,11107512
Loote Koi Man Ka Nagar,Lata Mangeshkar|Manhar Udhas,/artist/lata-mangeshkar|/artist/manhar-udhas,04:35,Old,03-03-2003,0.52,0.22,0.363,0.255,-3.985,0.09,124.995,0,9,0.078,4,76,3074258
Sun Sahiba Sun,Lata Mangeshkar,/artist/lata-mangeshkar,05:15,Old,11-08-2018,0.81,0.09,0.35,0.922,-7.278,0.02,122.007,1,0,0.0873,4,38,5592562
Yeh Mera Dil Yaar Ka Diwana,Asha Bhosle,/artist/asha-bhosle-1,04:13,Old,05-04-2017,0.77,0.379,0.791,0.894,-4.024,0.0964,125.048,0,0,0.014,4,37,6119107
Ab Tere Dil Mein To,Alka Yagnik|Kumar Sanu,/artist/alka-yagnik|/artist/kumar-sanu,08:21,Old,10-05-2003,0.95,0.65,0.338,0.51,-12.893,0.04,122.972,1,9,0.053,4,48,8859158
Badan Pe Sitare Lapete Huye,Mohammed Rafi,/artist/mohammad-rafi,04:48,Old,02-06-2011,0.86,0.732,0.361,0.652,-9.577,0.097,121.997,1,7,0.08,4,72,7564744
I Am A Disco Dancer,Vijay Benedict,/artist/vijay-benedict,07:48,Old,01-04-2004,0.21,0.26,0.427,0.919,-12.408,0.09,127.023,0,10,0.0905,4,48,6421848
Aaja Re O Mere,Lata Mangeshkar|Nitin Mukesh,/artist/lata-mangeshkar|/artist/nitin-mukesh,05:02,Old,09-03-2018,0.55,0.437,0.363,0.404,-12.61,0.09,124.015,1,6,0.07,4,75,3928839
Suno Kaho Suna,Kishore Kumar|Lata Mangeshkar,/artist/kishore-kumar|/artist/lata-mangeshkar,04:21,Old,03-04-2015,0.55,0.74,0.425,0.73,-6.768,0.09,123.99,1,10,0.03,4,90,5919021
Main Pal Do Pal Ka Shair Hoon,Mukesh,/artist/mukesh,03:24,Old,01-09-2020,0.46,0.88,0.381,0.387,-8.518,0.011,124.985,0,0,0.019,4,74,5925603
Ek Din Bik Jayega Mati Ke Mol (Happy),Mukesh,/artist/mukesh,05:38,Old,12-10-2013,0.16,0.3,0.523,0.127,-7.684,0.051,127.021,1,8,0.08,4,27,3312376
Woh Kagaz Ki Kashti (Part 1),Jagjit Singh,/artist/jagjeet-singh-1,04:02,Old,09-08-2003,0.99,0.861,0.49,0.135,-12.987,0.0257,124.015,0,1,0.0266,4,42,863761
Zindagi Kaisi Hai Paheli,Manna Dey,/artist/manna-dey,03:29,Old,03-08-2007,0.04,0.39,0.336,0.863,-4.135,0.06,123.994,1,0,0.09,4,58,2650984
Aao Na Gale Lag Jao Na,Asha Bhosle,/artist/asha-bhosle-1,04:56,Old,08-01-2020,0.53,0.121,0.163,0.266,-7.342,0.04,123.966,1,2,0.079,4,76,6942000
Mere Mehboob Tujhe Meri Muhabbat,Mohammed Rafi,/artist/mohammad-rafi,07:02,Old,03-01-2016,0.52,0.88,0.102,0.031,-3.071,0.07,124.993,1,0,0.079,4,90,1007351
Jhilmil Sitaron Ka Angan Hoga,Lata Mangeshkar|Mohammed Rafi,/artist/lata-mangeshkar|/artist/mohammad-rafi,05:28,Old,09-11-2022,0.28,0.363,0.071,0.279,-4.879,0.027,125,1,1,0.0223,4,70,2685000
Na Jiya Lage Na,Lata Mangeshkar,/artist/lata-mangeshkar,03:22,Old,08-09-2022,0.48,0.94,0.116,0.431,-6.598,0.061,123.983,0,10,0.08,4,100,8803497
Dil Cheez Kya Hai,Asha Bhosle,/artist/asha-bhosle-1,06:11,Old,04-02-2008,0.75,0.414,0.804,0.155,-2.383,0.0357,126.002,0,10,0.03,4,67,3212031
Phir Wohi Raat Hai Khwab Ki,Kishore Kumar,/artist/kishore-kumar,04:28,Old,06-02-2008,0.96,0.52,0.486,0.529,-8.246,0.0214,125,0,6,0.08,4,46,3044853
Pag Ghunghroo Baandh,Kishore Kumar,/artist/kishore-kumar,08:00,Old,06-05-2013,0.23,0.215,0.189,0.655,-4.602,0.08,124.994,1,10,0.0036,4,91,1179744
Naam Goom Jayega,Lata Mangeshkar|Bhupinder Singh,/artist/lata-mangeshkar|/artist/bhupinder-singh,05:12,Old,01-05-2008,0.3,0.2,0.689,0.924,-5.299,0.08,124,1,6,0.011,4,31,1130453
Likha Hai Teri Ankhon Mein,Kishore Kumar|Lata Mangeshkar,/artist/kishore-kumar|/artist/lata-mangeshkar,04:15,Old,05-01-2022,0.02,0.332,0.212,0.111,-8.191,0.0042,124.015,1,7,0.0855,4,75,8498540
Yeh Jo Mohabbat Hai,Kishore Kumar,/artist/kishore-kumar,04:08,Old,08-08-2013,0.66,0.07,0.108,0.03,-9.806,0.08,123.994,1,2,0.0967,4,27,2144027
Tu Hi Meri Shab Hai,K.K.,/artist/kk,06:29,Old,02-04-2022,0.65,0.903,0.634,0.324,-5.974,0.0734,124.968,0,11,0.0051,4,100,8842498
Yeh Reshmi Zulfen,Mohammed Rafi,/artist/mohammad-rafi,05:21,Old,11-03-2022,0.05,0.8,0.705,0.756,-6.293,0.0787,127.003,0,8,0.04,4,39,2725011
Aye Watan Tere Liye,Mohammad Aziz,/artist/mohammad-aziz,08:07,Old,10-01-2012,0.45,0.782,0.213,0.49,-10.236,0.007,123.997,0,11,0.0872,4,62,412251
Main Shair To Nahin,Shailender Singh,/artist/shailender-singh,05:33,Old,02-12-2011,0.65,0.51,0.691,0.981,-6.249,0.06,125.005,0,0,0.05,4,70,4323192
Piya Tose Naina Lage Re,Lata Mangeshkar,/artist/lata-mangeshkar,08:29,Old,01-11-2020,0.12,0.787,0.272,0.272,-11.589,0.0859,126,1,6,0.003,4,45,1017558
Jo Wada Kiya Woh Nibhana Padega (Sad),Lata Mangeshkar|Mohammed Rafi,/artist/lata-mangeshkar|/artist/mohammad-rafi,03:13,Old,12-05-2002,0.89,0.7,0.92,0.894,-13.921,0.045,125.015,1,11,0.042,4,45,2229916
Mera Jeevan Kora Kagaz,Kishore Kumar,/artist/kishore-kumar,03:35,Old,04-04-2005,0.4,0.902,0.632,0.503,-6.461,0.01,123.998,1,5,0.03,4,84,6542917
O Meri Soni Meri Tamanna,Asha Bhosle|Kishore Kumar,/artist/asha-bhosle-1|/artist/kishore-kumar,04:31,Old,11-08-2018,0.92,0.86,0.73,0.188,-6.232,0.002,126.008,1,0,0.067,4,63,9805515
So Gaya Yeh Jahan,Nitin Mukesh|Shabbir Kumar|Alka Yagnik,/artist/nitin-mukesh|/artist/shabbir-kumar|/artist/alka-yagnik,06:04,Old,12-03-2023,0.31,0.209,0.879,0.245,-11.133,0.01,126.008,0,5,0.06,4,25,5139471
Mujhe Teri Mohabbat Ka Sahara,Lata Mangeshkar|Mohammed Rafi,/artist/lata-mangeshkar|/artist/mohammad-rafi,06:21,Old,02-04-2000,0.43,0.5,0.934,0.563,-13.658,0.05,125.003,1,11,0.093,4,79,7698245
Phoolon Ka Taron Ka (Part 2),Kishore Kumar,/artist/kishore-kumar,04:03,Old,02-11-2023,0.92,0.95,0.942,0.733,-3.969,0.0395,122.992,0,11,0.02,4,68,5254090
Lakdi Ki Kathi,Gauri Bapat|Gurpreet Kaur|Vanita Mishra,/artist/gauri-bapat|/artist/gurpreet-kaur|/artist/vanita-mishra,04:02,Old,05-03-2004,0.79,0.37,0.817,0.62,-5.446,0.091,124.999,0,4,0.0098,4,85,7686044
Mere Naina Sawan Bhadon,Kishore Kumar,/artist/kishore-kumar,05:29,Old,06-12-2001,0.47,0.928,0.6,0.898,-6.399,0.015,125.028,0,4,0.003,4,79,3482617
Diwana Leke Aaya Hai,Kishore Kumar,/artist/kishore-kumar,04:39,Old,02-01-2005,0.45,0.44,0.835,0.912,-4.114,0.0148,125.007,0,11,0.0063,4,81,5830573
Yaar Ki Khabar Mil Gai,Asha Bhosle|Kishore Kumar,/artist/asha-bhosle-1|/artist/kishore-kumar,08:27,Old,02-04-2009,0.41,0.158,0.756,0.411,-12.833,0.029,125.044,1,1,0.0797,4,82,685960
Tere Liye Palkon Ki Jhalar,Lata Mangeshkar,/artist/lata-mangeshkar,05:31,Old,11-10-2011,0.65,0.55,0.57,0.599,-6.025,0.0104,123.993,0,11,0.05,4,95,2653689
Ho Gayi Hai Mohabbat,Aslam,/artist/aslam,04:06,Old,12-03-2017,0.8,0.283,0.848,0.886,-10.401,0.0171,123.996,0,11,0.022,4,34,878343
Zindagi Pyar Ka Geet Hai - Kishore Kumar,Kishore Kumar,/artist/kishore-kumar,04:49,Old,12-02-2002,0.21,0.01,0.974,0.04,-8.255,0.09,127.012,0,5,0.025,4,43,10142854
Solah Baras Ki Bali Umar,Lata Mangeshkar|Anup Jalota,/artist/lata-mangeshkar|/artist/anup-jalota,06:13,Old,12-04-2013,0.21,0.687,0.762,0.938,-12.057,0.042,124.998,1,1,0.025,4,42,7599138
Sawan Ka Mahina,Lata Mangeshkar|Mukesh,/artist/lata-mangeshkar|/artist/mukesh,05:28,Old,06-05-2023,0.53,0.85,0.914,0.331,-8.747,0.0001,124.992,1,11,0.005,4,35,8050666
Tu Is Tarah Se Mere Zindagi Main,Mohammed Rafi,/artist/mohammad-rafi,06:34,Old,06-03-2017,0.41,0.701,0.899,0.074,-10.837,0.012,129.974,0,10,0.09,4,74,4452005
Tujh Sang Preet,Kishore Kumar|Lata Mangeshkar,/artist/kishore-kumar|/artist/lata-mangeshkar,05:35,Old,02-11-2004,0.31,0.79,0.308,0.734,-6.222,0.036,127.992,0,11,0.03,4,100,6356142
Humko Tumse Ho Gaya Hai Pyar,Kishore Kumar|Lata Mangeshkar|Mohammed Rafi|Mukesh,/artist/kishore-kumar|/artist/lata-mangeshkar|/artist/mohammad-rafi|/artist/mukesh,07:33,Old,11-02-2012,0.92,0.923,0.371,0.328,-7.933,0.09,123.963,1,8,0.014,4,53,1076762
Jab Chhaye Mera Jadoo,Asha Bhosle,/artist/asha-bhosle-1,05:22,Old,11-02-2022,0.52,0.15,0.905,0.815,-10.046,0.0233,124.994,0,1,0.076,4,86,6748706
Dikhai Diye Yun,Lata Mangeshkar,/artist/lata-mangeshkar,04:21,Old,12-03-2012,0.17,0.061,0.361,0.594,-4.465,0.0102,122.029,0,11,0.06,4,67,5256728
Yeh Dil Na Hota Bechara,Kishore Kumar,/artist/kishore-kumar,04:28,Old,03-09-2018,0.03,0.85,0.994,0.934,-6.323,0.01,126.003,0,6,0.05,4,65,9410236
Ya Ali,Zubeen Garg,/artist/jubin-guarg,04:55,Old,02-02-2007,0.13,0.053,0.168,0.928,-11.569,0.09,128.012,0,6,0.0359,4,89,432378
Aaye Tum Yaad Mujhe,Kishore Kumar,/artist/kishore-kumar,04:41,Old,12-01-2014,0.64,0.53,0.662,0.455,-4.442,0.02,127.012,1,8,0.03,4,91,5555406
Tum Saath Ho Jab Apne,Asha Bhosle|Kishore Kumar,/artist/asha-bhosle-1|/artist/kishore-kumar,04:42,Old,04-07-2009,0.32,0.287,0.21,0.039,-5.316,0.0177,124.996,0,4,0.0552,4,31,6751388
Silli Hawa Chhoo Gai,Lata Mangeshkar,/artist/lata-mangeshkar,05:36,Old,09-10-2002,0.98,0.1,0.336,0.4,-5.438,0.043,123.965,1,7,0.03,4,55,1420069
Rang Barse Bheege Chunarwali,Amitabh Bachchan,/artist/amitabh-bachchan,06:06,Old,05-05-2002,0.15,0.798,0.926,0.976,-13.209,0.03,124.997,1,7,0.094,4,73,7075682
Uthe Sabke Kadam Dekho Ram Pam Pam,Amit Kumar|Lata Mangeshkar|Pearl Padamse,/artist/amit-kumar|/artist/lata-mangeshkar|/artist/pearl-padamse,04:23,Old,05-04-2019,0.88,0.12,0.536,0.528,-6.159,0.087,125.001,1,7,0.0755,4,31,1695570
Manzilen Apni Jagah Hai,Kishore Kumar,/artist/kishore-kumar,05:53,Old,03-08-2003,0.72,0.679,0.91,0.875,-10.73,0.07,126.01,0,7,0.0729,4,70,11044399
Main Solah Baras Ki,Kishore Kumar|Lata Mangeshkar,/artist/kishore-kumar|/artist/lata-mangeshkar,05:16,Old,09-03-2013,0.56,0.23,0.268,0.139,-7.362,0,128.008,0,1,0.04,4,96,11200646
Dum Maro Dum,Asha Bhosle,/artist/asha-bhosle-1,03:39,Old,08-03-2016,0.57,0.836,0.9,0.267,-6.279,0,124.009,1,0,0.086,4,82,4683909
Suniye Kahiye Kahiye,Asha Bhosle|Kishore Kumar,/artist/asha-bhosle-1|/artist/kishore-kumar,05:05,Old,08-07-2016,0.95,0.79,0.509,0.559,-3.043,0.0937,124.977,1,9,0.06,4,63,310799
Kya Ghazab Karte Ho Ji,Asha Bhosle,/artist/asha-bhosle-1,03:25,Old,02-05-2013,0.2,0.27,0.931,0.816,-8.242,0.05,121.969,1,7,0.057,4,99,9562533
Rang Barse Bheege Chunarwali,Amitabh Bachchan,/artist/amitabh-bachchan,06:06,Old,09-03-2002,0.3,0.36,0.425,0.857,-9.789,0.03,126.008,0,11,0.0472,4,51,11011889
Jis Gali Mein Tera Ghar,Mukesh,/artist/mukesh,04:03,Old,03-09-2018,0.8,0.453,0.536,0.638,-6.965,0.04,125.987,1,7,0.0673,4,93,4187082
My Name Is Lakhan,Mohammad Aziz|Anuradha Paudwal,/artist/mohammad-aziz|/artist/anuradha-paudwal-2,07:09,Old,06-04-2012,0.86,0.44,0.759,0.587,-11.02,0.039,124.002,0,6,0.0563,4,44,3138955
Main Zindagi Ka Saath Nibhata Chala Gaya,Mohammed Rafi,/artist/mohammad-rafi,03:51,Old,06-04-2023,0.58,0.611,0.008,0.636,-5.353,0.0839,124.995,1,9,0.0994,4,75,3573864
Mausam Hai Ashiqana,Lata Mangeshkar,/artist/lata-mangeshkar,04:53,Old,10-09-2017,0.02,0.17,0.971,0.327,-12.316,0.071,125.979,1,0,0.08,4,33,5568057
Rangeela Re,Lata Mangeshkar,/artist/lata-mangeshkar,06:17,Old,06-12-2001,0.99,0.701,0.323,0.307,-12.441,0.0605,126.002,1,7,0.02,4,61,1364616
Tum Agar Saath Dene Ka Vada Karo,Mahendra Kapoor,/artist/mahendra-kapoor,06:31,Old,09-01-2019,0.94,0.03,0.019,0.97,-11.095,0.01,126.981,0,10,0.044,4,56,11182765
Na Jane Kyon Hota Hai,Lata Mangeshkar,/artist/lata-mangeshkar,03:12,Old,04-06-2017,0.01,0.531,0.431,0.637,-10.61,0.005,124,0,2,0.08,4,89,201406
Kabhi Kabhi Mere Dil Mein (Solo),Mukesh,/artist/mukesh,04:45,Old,09-05-2020,0.21,0.42,0.037,0.404,-3.83,0.008,127.003,1,1,0.02,4,74,7648651
Na Jane Kya Hua,Lata Mangeshkar,/artist/lata-mangeshkar,05:31,Old,12-01-2006,0.38,0.298,0.348,0.115,-2.902,0.061,124.998,0,0,0.03,4,41,9226931
Neela Aasman So Gaya (Female),Lata Mangeshkar,/artist/lata-mangeshkar,05:28,Old,11-09-2002,0.12,0.47,0.485,0.553,-10.424,0.047,122.008,0,0,0.0296,4,79,9230618
Ye Ladki Zarasi Diwani Lagti Hai,Amit Kumar|Asha Bhosle,/artist/amit-kumar|/artist/asha-bhosle-1,05:12,Old,11-10-2006,0.55,0.716,0.12,0.243,-11.394,0.0666,125.005,1,7,0.0977,4,75,4528876
Piya Bina Piya Bina,Lata Mangeshkar,/artist/lata-mangeshkar,04:13,Old,06-04-2002,0.04,0.3,0.296,0.024,-12.391,0.093,126.004,0,1,0.0192,4,82,5510503
Aaya Mausam Dosti Ka,Lata Mangeshkar|Usha Mangeshkar|S. P. Balasubrahmanyam|Shailender Singh,/artist/lata-mangeshkar|/artist/usha-mangeshkar-2|/artist/s-p-balasubrahamanyam|/artist/shailender-singh,06:47,Old,07-07-2007,0.71,0.648,0.804,0.831,-10.082,0.07,124.077,1,11,0.091,4,77,9011901
Kitna Pyara Wada Hai,Lata Mangeshkar|Mohammed Rafi,/artist/lata-mangeshkar|/artist/mohammad-rafi,05:15,Old,09-03-2018,0.78,0.45,0.808,0.792,-7.611,0.002,125.005,1,0,0.0266,4,29,10227627
Dushman Na Kare Dost Ne Wo Kaam Kiya Hai,Lata Mangeshkar|Amit Kumar,/artist/lata-mangeshkar|/artist/amit-kumar,06:04,Old,06-03-2021,0.82,0.559,0.105,0.864,-8.48,0.08,124.998,0,7,0.07,4,47,778768
Intaha Ho Gai Intezar Ki,Asha Bhosle|Kishore Kumar,/artist/asha-bhosle-1|/artist/kishore-kumar,08:49,Old,01-02-2006,0.73,0.66,0.112,0.803,-12.322,0.0996,125.959,0,11,0.002,4,70,7361365
Mere Pyar Ki Umar Ho Itnee Sanam,Manmohan Singh|Lata Mangeshkar,/artist/manmohan-singh|/artist/lata-mangeshkar,06:21,Old,05-03-2006,0.37,0.471,0.32,0.314,-10.335,0.0993,128,1,7,0.0494,4,34,2779836
Gali Gali Mein,Manhar Udhas|Alka Yagnik,/artist/manhar-udhas|/artist/alka-yagnik,05:40,Old,06-06-2012,0.54,0.33,0.202,0.318,-8.602,0,125,0,9,0.047,4,97,4551710
Jane Kahan Gaye Woh Din,Mukesh,/artist/mukesh,04:48,Old,11-06-2020,0.86,0.858,0.013,0.581,-13.598,0.0169,125.989,0,0,0.0364,4,62,156909
